annee,insee,nom_commune,omr_en_tonnes,omr_en_kg_hab_an,cs_en_tonnes,cs_en_kg_hab_an,verre_seul_en_tonnes,verre_seul_en_kg_hab_an,latitude,longitude,kmeans_cluster,gmm_cluster,hierarchical_cluster,PCA_1,PCA_2,tSNE_1,tSNE_2
2020,13082.0,Rognes,1488.0,314.2555438225977,301.0,63.56916578669483,169.0,35.691657866948255,43.66486074722778,5.352065496475956,0,0,0,-0.8166698361243868,-0.17443475861062124,3.8754597,3.1366634
2020,13085.0,Roquefort-la-Bédoule,1680.0,295.3586497890295,299.0,52.56680731364276,121.0,21.272855133614627,43.25112966957487,5.629566232455745,0,0,0,-0.8799485936996877,-0.10394760614898248,5.041343,5.4134808
2020,13091.0,Saint-Cannat,1689.0,299.78700745473907,402.0,71.35250266240682,194.0,34.43379481718139,43.613572994735065,5.306927909289524,0,0,0,-0.7024273001030782,-0.2214666208206472,0.23153377,2.432595
2020,13092.0,Saint-Chamas,2389.0,278.6330767436436,458.0,53.417308140891066,185.0,21.57686027525076,43.54383993930183,5.072936666145608,0,0,0,-0.6379396087727268,-0.16770547110263684,-0.35695505,1.1910797
2020,13099.0,Saint-Paul-lès-Durance,308.0,353.61653272101034,49.0,56.25717566016074,27.0,30.998851894374283,43.68550555644772,5.753528168369876,0,0,0,-1.2661413372638806,-0.03496984770557744,12.982075,10.240887
2020,13107.0,Simiane-Collongue,1847.0,330.05718370264475,328.0,58.613295210864905,124.0,22.15868477483917,43.4114633231149,5.43759055915268,0,0,0,-0.8468307222650077,-0.10269886651842415,4.301503,5.122932
2020,13110.0,Trets,3611.0,340.2430980872515,587.0,55.30952605295392,230.0,21.671534910016018,43.43781565133749,5.700183533722614,0,0,0,-0.4123253898997927,-0.15130042293215484,-3.9269435,-1.0491781
2020,13115.0,Vernègues,656.0,355.55555555555554,157.0,85.09485094850947,53.0,28.72628726287263,43.68409091965313,5.188341775582518,0,0,0,-1.1368944002702939,-0.07198881406291598,10.90878,9.372225
2020,13117.0,Vitrolles,11997.0,360.1621134794356,1388.0,41.66916841789253,427.0,12.818973281296907,43.44980625401375,5.2634181043008965,1,1,2,0.9110063507654684,0.11422485446858179,-9.685858,-6.8243494
2021,13201.0,Marseille 1er Arrondissement,23462.0,582.4293126132611,1386.0,34.406573492540275,744.0,18.469329493831147,43.29997386864555,5.382706546027873,1,1,2,2.105366189887968,0.8490732215008857,-11.226642,-10.088292
2021,13202.0,Marseille 2e  Arrondissement,14248.0,572.8069470129452,781.0,31.3982471657152,359.0,14.43274101471416,43.31475207211333,5.361231079586221,1,1,2,0.5645263951746706,0.632777412807883,-8.166816,-7.327288
2021,13203.0,Marseille 3e  Arrondissement,21848.0,428.5434074771488,574.0,11.258875681613118,259.0,5.080224392922992,43.31179998356226,5.379367993344185,1,1,2,0.7499067577349179,1.5333009702790243,-8.274691,-9.5453825
2021,13205.0,Marseille 5e  Arrondissement,13766.0,299.39755105591684,1696.0,36.88640466299833,883.0,19.204419408860566,43.29239094458772,5.398203634119975,1,1,2,1.9152384343573845,-0.32981706167600555,-12.883615,-8.516772
2021,13207.0,Marseille 7e  Arrondissement,12348.0,354.06451612903226,1650.0,47.31182795698925,866.0,24.83154121863799,43.28042953118421,5.3426092364102855,1,1,2,1.7726860616879772,-0.4267851838444357,-12.825268,-8.253884
2021,13208.0,Marseille 8e  Arrondissement,29480.0,362.7147005266007,3708.0,45.62232393326443,1523.0,18.73861902652689,43.237725625353406,5.374862903891148,1,1,2,5.1324028806381214,-0.3211502415110116,-13.831137,-11.388259
2021,13209.0,Marseille 9e  Arrondissement,21819.0,285.8059783605355,2810.0,36.80804799455083,1021.0,13.37402740300228,43.234467260095656,5.4527446647987095,1,1,2,3.3235548551921594,-0.15271095096701337,-13.434219,-10.584817
2021,13211.0,Marseille 11e  Arrondissement,20541.0,358.03179251202675,1675.0,29.195426340375096,634.0,11.050686746147946,43.28832812293926,5.483675783044584,1,1,2,1.9370472366032423,0.582065143489922,-11.388697,-9.579033
2021,13213.0,Marseille 13e  Arrondissement,29862.0,325.7412134301983,2030.0,22.14368305081048,722.0,7.875733577677423,43.349979552434576,5.433847067919656,1,1,2,2.87055714316394,1.224749705457637,-11.673651,-11.016888
2021,13023.0,Ceyreste,1547.0,332.2594501718213,304.0,65.29209621993128,115.0,24.69931271477663,43.22377542700171,5.636119818550704,0,0,0,-0.8942565545608845,-0.11189006001747175,5.2624693,5.746174
2021,13025.0,Châteauneuf-le-Rouge,668.0,289.5535327264846,210.0,91.02730819245774,91.0,39.44516688339835,43.49123917778662,5.568947482010155,0,0,0,-1.0444211980910414,-0.13223908632801476,9.0830145,7.8414497
2021,13026.0,Châteauneuf-les-Martigues,5974.0,342.84074605451934,844.0,48.43615494978479,234.0,13.428981348637016,43.38614255973662,5.147663307269939,0,1,0,-0.09908572217390625,-0.033066836463687944,-5.6397424,-3.6576915
2021,13035.0,Eyguières,2266.0,327.17297141207047,406.0,58.61969390701704,158.0,22.81259023967658,43.70273933505332,5.015680217149359,0,0,0,-0.7197074884270686,-0.1301027544443562,1.422253,2.791817
2021,13039.0,Fos-sur-Mer,6370.0,408.28098961671583,537.0,34.41866427381105,242.0,15.510831944622485,43.45607721340425,4.904168503180539,0,1,0,-0.2549110301311046,0.11388358183769604,-3.5072134,-3.8313015
2021,13042.0,Gémenos,2235.0,341.1692871317356,449.0,68.53915432758357,187.0,28.545260265608302,43.29813478909468,5.644392713416217,0,0,0,-0.650013465611585,-0.18083508703205434,-0.21353896,1.614305
2021,13048.0,Jouques,1182.0,267.2394302509609,282.0,63.757630567488135,128.0,28.93963373276057,43.63323239138927,5.656551458077357,0,0,0,-0.9105802729202283,-0.15164809303730564,6.310917,4.859045
2021,13037.0,La Fare-les-Oliviers,2551.0,294.36879759981537,606.0,69.92845603507962,207.0,23.88645280406185,43.55455228207212,5.202526800234264,0,0,0,-0.5012384179187407,-0.23329369931709695,-3.4679124,0.3576022
2021,13084.0,La Roque-d'Anthéron,1549.0,284.6903142804632,263.0,48.336702811983095,108.0,19.84929240948356,43.71758439643887,5.301421433795624,0,0,0,-0.9306262157970221,-0.08834738363245417,6.240017,6.2467422
2021,13049.0,Lamanon,560.0,281.5485168426345,190.0,95.52538964303668,75.0,37.70739064856712,43.70510584232808,5.088833699191256,0,0,0,-1.0882594247762962,-0.1174213766600714,10.047541,8.499293
2021,13050.0,Lambesc,2589.0,264.2106337381365,609.0,62.14919889784672,271.0,27.65588325339321,43.66171889132586,5.252273926381743,0,0,0,-0.39850928364188076,-0.2998248151035356,-5.196013,0.47497228
2021,13109.0,Le Tholonet,1865.0,363.0523651936928,236.0,45.94121082343781,97.0,18.882616313023163,43.519899288861545,5.508324907493652,0,0,0,-0.9449870098701574,-0.03643969627684547,6.1618266,7.146814
2021,13080.0,Le Puy-Sainte-Réparade,546.0,240.84693427437145,212.0,93.51565946184384,83.0,36.61226290251433,43.651614646314925,5.439715401945659,0,0,0,-1.0630102269489898,-0.13583810121556913,9.442108,8.194133
2021,13071.0,Les Pennes-Mirabeau,6994.0,326.65452337583486,1393.0,65.06001587968801,404.0,18.868805754051657,43.40292829653204,5.315756564919159,0,1,2,0.5699132028308579,-0.3322636026077449,-9.2555485,-5.038266
2021,13059.0,Meyrargues,1168.0,304.16666666666663,239.0,62.239583333333336,98.0,25.52083333333333,43.62413449338119,5.523199697372846,0,0,0,-0.9845911914234509,-0.10406007187878737,7.6837587,6.9982142
2021,13069.0,Pélissanne,3034.0,291.6186082276048,758.0,72.8565936178393,277.0,26.6243752402922,43.63085796367172,5.159860437053935,0,0,0,-0.2683368300184465,-0.3220156753228916,-6.309767,-0.9216066
2021,84089.0,Pertuis,6968.0,341.6188655194392,1196.0,58.63607393244104,442.0,21.66985340981517,43.68755313185739,5.520116211574615,0,1,2,0.5032143790493453,-0.2996464778985833,-8.913427,-4.7560024
2021,13079.0,Puyloubier,535.0,300.7307476110174,117.0,65.76728499156829,75.0,42.15851602023609,43.51882901866173,5.677624631541547,0,0,0,-1.1355959377797749,-0.09160843998955809,11.394549,8.686677
2021,13081.0,Rognac,4258.0,352.4834437086093,733.0,60.67880794701987,231.0,19.12251655629139,43.49697029275993,5.231167163928951,0,0,0,-0.27926100434863366,-0.1479985072997139,-5.4185524,-2.1142533
2021,13082.0,Rognes,1437.0,305.3548661283468,320.0,67.99830004249893,166.0,35.27411814704632,43.66486074722778,5.352065496475956,0,0,0,-0.8125164783589239,-0.18331644580992187,3.6085813,3.173843
2021,13087.0,Rousset,1406.0,288.05572628559725,354.0,72.52612169637369,130.0,26.633886498668307,43.48397858822081,5.624361024345236,0,0,0,-0.8485088017921062,-0.16056131744106553,3.9869866,4.3762383
